subject,version,character,act,event,position,coherence,lag,plot,response,rt,error,abs_error,condition,exclusion
404,29,Beatrice,1,B,26,coherent,long,sideplot,28,5723.2,2,2,coherent-long,include
404,29,Charles,2,C,105,mainplot,mainplot,mainplot,97,4676.3,-8,8,mainplot,include
404,29,Charles,2,D,127,mainplot,mainplot,mainplot,118,3428.4,-9,9,mainplot,include
404,29,Sandra,1,B,16,unrelated,long,sideplot,26,7589.2,10,10,unrelated-long,include
404,29,Charles,1,B,18,mainplot,mainplot,mainplot,22,3723.2,4,4,mainplot,include
404,29,Beatrice,2,B,131,coherent,long,sideplot,81,2635.3,-50,50,coherent-long,include
404,29,Charles,2,B,93,mainplot,mainplot,mainplot,104,3707.6,11,11,mainplot,include
404,29,Sandra,2,A,119,unrelated,long,sideplot,81,3355.8,-38,38,unrelated-long,include
404,29,Sandra,2,A,118,unrelated,long,sideplot,85,4661.1,-33,33,unrelated-long,include
404,29,Charles,2,A,74,mainplot,mainplot,mainplot,129,6324.3,55,55,mainplot,include
404,29,Charles,2,A,79,mainplot,mainplot,mainplot,123,3835.8,44,44,mainplot,include
404,29,Beatrice,1,B,31,coherent,long,sideplot,29,5747.9,-2,2,coherent-long,include
404,29,Charles,2,D,125,mainplot,mainplot,mainplot,126,3037,1,1,mainplot,include
404,29,Charles,2,B,89,mainplot,mainplot,mainplot,111,3036.7,22,22,mainplot,include
404,29,Charles,1,B,23,mainplot,mainplot,mainplot,16,4020.3,-7,7,mainplot,include
404,29,Charles,2,D,124,mainplot,mainplot,mainplot,122,4748.8,-2,2,mainplot,include
404,29,Charles,1,A,1,mainplot,mainplot,mainplot,14,7772,13,13,mainplot,include
404,29,Charles,2,E,141,mainplot,mainplot,mainplot,131,5675.6,-10,10,mainplot,include
404,29,Melvin,1,B,60,coherent,short,sideplot,13,3604.9,-47,47,coherent-short,include
404,29,Johnny,1,B,43,unrelated,short,sideplot,25,2731.5,-18,18,unrelated-short,include
404,29,Charles,2,A,80,mainplot,mainplot,mainplot,118,5332.6,38,38,mainplot,include
404,29,Johnny,2,A,87,unrelated,short,sideplot,89,6452.3,2,2,unrelated-short,include
404,29,Charles,1,C,39,mainplot,mainplot,mainplot,29,5076.2,-10,10,mainplot,include
404,29,Melvin,1,B,59,coherent,short,sideplot,17,5451.4,-42,42,coherent-short,include
404,29,Melvin,2,B,101,coherent,short,sideplot,105,3588.2,4,4,coherent-short,include
404,29,Melvin,1,B,63,coherent,short,sideplot,108,3508.1,45,45,coherent-short,include
404,29,Charles,2,C,111,mainplot,mainplot,mainplot,101,4501.1,-10,10,mainplot,include
404,29,Sandra,2,A,114,unrelated,long,sideplot,118,6004.9,4,4,unrelated-long,include
404,29,Johnny,1,B,42,unrelated,short,sideplot,26,3036.2,-16,16,unrelated-short,include
404,29,Charles,2,C,109,mainplot,mainplot,mainplot,107,1923.9,-2,2,mainplot,include
404,29,Charles,2,D,123,mainplot,mainplot,mainplot,125,2436.5,2,2,mainplot,include
404,29,Melvin,2,B,104,coherent,short,sideplot,82,5300.3,-22,22,coherent-short,include
404,29,Charles,2,A,76,mainplot,mainplot,mainplot,131,4868.7,55,55,mainplot,include
404,29,Beatrice,1,B,32,coherent,long,sideplot,17,4116.8,-15,15,coherent-long,include
404,29,Johnny,1,B,47,unrelated,short,sideplot,26,2501.1,-21,21,unrelated-short,include
404,29,Charles,1,C,36,mainplot,mainplot,mainplot,24,2780.5,-12,12,mainplot,include
404,29,Charles,1,C,40,mainplot,mainplot,mainplot,29,7636,-11,11,mainplot,include
404,29,Sandra,2,A,117,unrelated,long,sideplot,117,2531.7,0,0,unrelated-long,include
404,29,Charles,1,A,3,mainplot,mainplot,mainplot,29,9059.2,26,26,mainplot,include
404,29,Johnny,2,A,81,unrelated,short,sideplot,103,2943.2,22,22,unrelated-short,include
404,29,Charles,2,E,138,mainplot,mainplot,mainplot,126,2900.2,-12,12,mainplot,include
404,29,Charles,1,E,71,mainplot,mainplot,mainplot,53,4884.2,-18,18,mainplot,include
404,29,Sandra,1,B,10,unrelated,long,sideplot,30,3595.9,20,20,unrelated-long,include
404,29,Sandra,1,B,11,unrelated,long,sideplot,31,5308,20,20,unrelated-long,include
404,29,Charles,1,D,54,mainplot,mainplot,mainplot,30,5307.4,-24,24,mainplot,include
404,29,Charles,2,B,91,mainplot,mainplot,mainplot,107,2389.7,16,16,mainplot,include
404,29,Johnny,2,A,84,unrelated,short,sideplot,95,2716.3,11,11,unrelated-short,include
404,29,Johnny,2,A,88,unrelated,short,sideplot,96,2349.3,8,8,unrelated-short,include
404,29,Melvin,2,B,98,coherent,short,sideplot,107,4515.8,9,9,coherent-short,include
404,29,Beatrice,2,B,130,coherent,long,sideplot,86,3531.9,-44,44,coherent-long,include
404,29,Johnny,1,B,48,unrelated,short,sideplot,22,3491.5,-26,26,unrelated-short,include
404,29,Charles,2,C,108,mainplot,mainplot,mainplot,106,2580.2,-2,2,mainplot,include
404,29,Charles,1,A,6,mainplot,mainplot,mainplot,69,3076.8,63,63,mainplot,include
404,29,Charles,1,A,4,mainplot,mainplot,mainplot,69,8797,65,65,mainplot,include
404,29,Beatrice,1,B,29,coherent,long,sideplot,34,3572.5,5,5,coherent-long,include
404,29,Charles,2,B,94,mainplot,mainplot,mainplot,109,2460.7,15,15,mainplot,include
404,29,Melvin,2,B,97,coherent,short,sideplot,103,3219.7,6,6,coherent-short,include
404,29,Charles,1,B,17,mainplot,mainplot,mainplot,32,3388.2,15,15,mainplot,include
404,29,Beatrice,1,B,30,coherent,long,sideplot,21,3404.7,-9,9,coherent-long,include
404,29,Beatrice,2,B,136,coherent,long,sideplot,106,2132.8,-30,30,coherent-long,include
404,29,Melvin,2,B,102,coherent,short,sideplot,103,3308.7,1,1,coherent-short,include
404,29,Beatrice,1,B,25,coherent,long,sideplot,97,3931.9,72,72,coherent-long,include
404,29,Charles,1,C,34,mainplot,mainplot,mainplot,24,3988.9,-10,10,mainplot,include
404,29,Charles,2,B,96,mainplot,mainplot,mainplot,106,2579.9,10,10,mainplot,include
404,29,Charles,1,E,66,mainplot,mainplot,mainplot,7,5042.9,-59,59,mainplot,include
404,29,Charles,2,D,126,mainplot,mainplot,mainplot,114,2308.5,-12,12,mainplot,include
404,29,Johnny,2,A,82,unrelated,short,sideplot,105,3653.2,23,23,unrelated-short,include
404,29,Johnny,1,B,41,unrelated,short,sideplot,16,3668.2,-25,25,unrelated-short,include
404,29,Charles,2,B,95,mainplot,mainplot,mainplot,112,2828.8,17,17,mainplot,include
404,29,Beatrice,1,B,27,coherent,long,sideplot,19,3075.6,-8,8,coherent-long,include
404,29,Charles,1,D,53,mainplot,mainplot,mainplot,23,2532.3,-30,30,mainplot,include
404,29,Melvin,1,B,58,coherent,short,sideplot,16,2149,-42,42,coherent-short,include
404,29,Johnny,2,A,85,unrelated,short,sideplot,105,2796.5,20,20,unrelated-short,include
404,29,Beatrice,2,B,132,coherent,long,sideplot,104,2907.6,-28,28,coherent-long,include
404,29,Charles,2,A,75,mainplot,mainplot,mainplot,94,3436.5,19,19,mainplot,include
404,29,Johnny,2,A,86,unrelated,short,sideplot,111,2852.1,25,25,unrelated-short,include
404,29,Sandra,1,B,9,unrelated,long,sideplot,101,2164.1,92,92,unrelated-long,include
404,29,Charles,1,C,33,mainplot,mainplot,mainplot,13,4995.8,-20,20,mainplot,include
404,29,Charles,2,C,110,mainplot,mainplot,mainplot,110,3748.2,0,0,mainplot,include
404,29,Charles,1,E,69,mainplot,mainplot,mainplot,120,7924.8,51,51,mainplot,include
404,29,Charles,2,B,92,mainplot,mainplot,mainplot,111,4235.9,19,19,mainplot,include
404,29,Melvin,1,B,57,coherent,short,sideplot,107,1955.6,50,50,coherent-short,include
404,29,Charles,1,E,72,mainplot,mainplot,mainplot,33,5394.9,-39,39,mainplot,include
404,29,Charles,1,B,24,mainplot,mainplot,mainplot,14,4756.3,-10,10,mainplot,include
404,29,Charles,2,E,144,mainplot,mainplot,mainplot,134,5387.9,-10,10,mainplot,include
404,29,Charles,2,D,128,mainplot,mainplot,mainplot,125,2492.1,-3,3,mainplot,include
404,29,Melvin,2,B,103,coherent,short,sideplot,101,2436.7,-2,2,coherent-short,include
404,29,Johnny,2,A,83,unrelated,short,sideplot,102,6691.8,19,19,unrelated-short,include
404,29,Charles,2,D,121,mainplot,mainplot,mainplot,43,7556,-78,78,mainplot,include
404,29,Charles,1,D,56,mainplot,mainplot,mainplot,33,2163.7,-23,23,mainplot,include
404,29,Sandra,2,A,120,unrelated,long,sideplot,105,8861.7,-15,15,unrelated-long,include
404,29,Melvin,1,B,64,coherent,short,sideplot,34,5605,-30,30,coherent-short,include
404,29,Charles,1,C,38,mainplot,mainplot,mainplot,13,5604.1,-25,25,mainplot,include
404,29,Charles,1,D,51,mainplot,mainplot,mainplot,29,3660.2,-22,22,mainplot,include
404,29,Sandra,2,A,116,unrelated,long,sideplot,111,2836.3,-5,5,unrelated-long,include
404,29,Charles,1,D,49,mainplot,mainplot,mainplot,23,3451.7,-26,26,mainplot,include
404,29,Beatrice,2,B,134,coherent,long,sideplot,107,2356,-27,27,coherent-long,include
404,29,Charles,1,C,37,mainplot,mainplot,mainplot,24,3029.2,-13,13,mainplot,include
404,29,Charles,2,D,122,mainplot,mainplot,mainplot,17,2580.8,-105,105,mainplot,include
404,29,Charles,2,E,142,mainplot,mainplot,mainplot,127,3581.3,-15,15,mainplot,include
404,29,Charles,2,B,90,mainplot,mainplot,mainplot,94,3212.7,4,4,mainplot,include
404,29,Beatrice,2,B,129,coherent,long,sideplot,104,4732.1,-25,25,coherent-long,include
404,29,Charles,1,E,67,mainplot,mainplot,mainplot,49,4716.4,-18,18,mainplot,include
404,29,Sandra,1,B,14,unrelated,long,sideplot,10,3316.2,-4,4,unrelated-long,include
404,29,Sandra,1,B,12,unrelated,long,sideplot,15,3661,3,3,unrelated-long,include
404,29,Sandra,1,B,13,unrelated,long,sideplot,16,5549,3,3,unrelated-long,include
404,29,Johnny,1,B,44,unrelated,short,sideplot,20,3980.2,-24,24,unrelated-short,include
404,29,Charles,1,A,5,mainplot,mainplot,mainplot,4,8276.6,-1,1,mainplot,include
404,29,Charles,2,A,77,mainplot,mainplot,mainplot,84,2371.3,7,7,mainplot,include
404,29,Charles,2,E,139,mainplot,mainplot,mainplot,124,5588.6,-15,15,mainplot,include
404,29,Charles,2,C,107,mainplot,mainplot,mainplot,91,1973.5,-16,16,mainplot,include
404,29,Johnny,1,B,46,unrelated,short,sideplot,24,2540.7,-22,22,unrelated-short,include
404,29,Charles,2,C,106,mainplot,mainplot,mainplot,107,4372.5,1,1,mainplot,include
404,29,Charles,1,D,55,mainplot,mainplot,mainplot,21,3268.6,-34,34,mainplot,include
404,29,Beatrice,2,B,135,coherent,long,sideplot,87,2507.6,-48,48,coherent-long,include
404,29,Charles,1,A,2,mainplot,mainplot,mainplot,1,4659.9,-1,1,mainplot,include
404,29,Charles,1,E,65,mainplot,mainplot,mainplot,49,4756.1,-16,16,mainplot,include
404,29,Melvin,1,B,61,coherent,short,sideplot,23,4099.8,-38,38,coherent-short,include
404,29,Charles,2,E,140,mainplot,mainplot,mainplot,122,2540.1,-18,18,mainplot,include
404,29,Beatrice,1,B,28,coherent,long,sideplot,20,5125.2,-8,8,coherent-long,include
404,29,Charles,2,E,143,mainplot,mainplot,mainplot,136,2907.7,-7,7,mainplot,include
404,29,Charles,2,C,112,mainplot,mainplot,mainplot,99,3124.4,-13,13,mainplot,include
404,29,Johnny,1,B,45,unrelated,short,sideplot,21,2876.5,-24,24,unrelated-short,include
404,29,Melvin,2,B,99,coherent,short,sideplot,93,2403.6,-6,6,coherent-short,include
404,29,Charles,1,C,35,mainplot,mainplot,mainplot,13,7765.6,-22,22,mainplot,include
404,29,Sandra,2,A,115,unrelated,long,sideplot,90,2197,-25,25,unrelated-long,include
404,29,Charles,2,E,137,mainplot,mainplot,mainplot,111,4780.8,-26,26,mainplot,include
404,29,Charles,1,B,22,mainplot,mainplot,mainplot,20,2883.5,-2,2,mainplot,include
404,29,Charles,2,A,73,mainplot,mainplot,mainplot,74,4932.2,1,1,mainplot,include
404,29,Charles,1,E,68,mainplot,mainplot,mainplot,48,4420.4,-20,20,mainplot,include
404,29,Sandra,1,B,15,unrelated,long,sideplot,20,4708.9,5,5,unrelated-long,include
404,29,Charles,1,B,19,mainplot,mainplot,mainplot,8,4972,-11,11,mainplot,include
404,29,Melvin,1,B,62,coherent,short,sideplot,21,5028.6,-41,41,coherent-short,include
404,29,Sandra,2,A,113,unrelated,long,sideplot,19,7395.8,-94,94,unrelated-long,include
404,29,Beatrice,2,B,133,coherent,long,sideplot,88,2284.3,-45,45,coherent-long,include
404,29,Charles,1,B,20,mainplot,mainplot,mainplot,8,2660.5,-12,12,mainplot,include
405,10,Charles,2,D,122,mainplot,mainplot,mainplot,103,4249.4,-19,19,mainplot,include
405,10,Charles,1,C,37,mainplot,mainplot,mainplot,36,2666.6,-1,1,mainplot,include
405,10,Johnny,1,A,12,unrelated,long,sideplot,6,2819.5,-6,6,unrelated-long,include
405,10,Charles,1,C,38,mainplot,mainplot,mainplot,23,2451.2,-15,15,mainplot,include
405,10,Charles,2,E,141,mainplot,mainplot,mainplot,138,3892.4,-3,3,mainplot,include
405,10,Johnny,1,A,15,unrelated,long,sideplot,19,6139.3,4,4,unrelated-long,include
405,10,Charles,1,E,68,mainplot,mainplot,mainplot,100,6747.7,32,32,mainplot,include
405,10,Charles,2,A,79,mainplot,mainplot,mainplot,89,4475.6,10,10,mainplot,include
405,10,Beatrice,2,B,98,unrelated,short,sideplot,85,1716.3,-13,13,unrelated-short,include
405,10,Melvin,2,A,82,coherent,short,sideplot,116,2899.8,34,34,coherent-short,include
405,10,Sandra,2,A,134,coherent,long,sideplot,108,3812,-26,26,coherent-long,include
405,10,Melvin,2,A,86,coherent,short,sideplot,37,2315.5,-49,49,coherent-short,include
405,10,Johnny,2,B,114,unrelated,long,sideplot,126,2524.2,12,12,unrelated-long,include
405,10,Johnny,2,B,116,unrelated,long,sideplot,127,2261.3,11,11,unrelated-long,include
405,10,Melvin,1,A,46,coherent,short,sideplot,43,4092.1,-3,3,coherent-short,include
405,10,Melvin,2,A,85,coherent,short,sideplot,122,3148.1,37,37,coherent-short,include
405,10,Charles,1,A,8,mainplot,mainplot,mainplot,17,4940.6,9,9,mainplot,include
405,10,Charles,1,A,7,mainplot,mainplot,mainplot,1,2444.3,-6,6,mainplot,include
405,10,Charles,2,B,94,mainplot,mainplot,mainplot,83,2987.8,-11,11,mainplot,include
405,10,Charles,1,D,54,mainplot,mainplot,mainplot,22,2996.2,-32,32,mainplot,include
405,10,Charles,2,C,109,mainplot,mainplot,mainplot,98,3196.5,-11,11,mainplot,include
405,10,Charles,2,B,92,mainplot,mainplot,mainplot,96,1892.3,4,4,mainplot,include
405,10,Charles,1,D,55,mainplot,mainplot,mainplot,17,2445.1,-38,38,mainplot,include
405,10,Johnny,1,A,14,unrelated,long,sideplot,9,2363.8,-5,5,unrelated-long,include
405,10,Charles,1,B,23,mainplot,mainplot,mainplot,10,3891.6,-13,13,mainplot,include
405,10,Charles,1,E,70,mainplot,mainplot,mainplot,90,4107.5,20,20,mainplot,include
405,10,Melvin,1,A,43,coherent,short,sideplot,23,3396.1,-20,20,coherent-short,include
405,10,Charles,2,D,127,mainplot,mainplot,mainplot,119,2460.3,-8,8,mainplot,include
405,10,Johnny,2,B,119,unrelated,long,sideplot,128,3508.7,9,9,unrelated-long,include
405,10,Melvin,1,A,41,coherent,short,sideplot,42,6443.7,1,1,coherent-short,include
405,10,Melvin,1,A,45,coherent,short,sideplot,39,3179.7,-6,6,coherent-short,include
405,10,Beatrice,1,A,64,unrelated,short,sideplot,24,3676,-40,40,unrelated-short,include
405,10,Charles,1,D,49,mainplot,mainplot,mainplot,20,2355.7,-29,29,mainplot,include
405,10,Beatrice,2,B,99,unrelated,short,sideplot,88,1644.1,-11,11,unrelated-short,include
405,10,Melvin,1,A,44,coherent,short,sideplot,37,2076.1,-7,7,coherent-short,include
405,10,Charles,2,C,110,mainplot,mainplot,mainplot,113,3533,3,3,mainplot,include
405,10,Johnny,2,B,115,unrelated,long,sideplot,122,4516.7,7,7,unrelated-long,include
405,10,Johnny,1,A,13,unrelated,long,sideplot,4,2516.7,-9,9,unrelated-long,include
405,10,Sandra,2,A,131,coherent,long,sideplot,107,2428.9,-24,24,coherent-long,include
405,10,Charles,1,A,3,mainplot,mainplot,mainplot,16,2372.9,13,13,mainplot,include
405,10,Charles,1,A,5,mainplot,mainplot,mainplot,1,3219.9,-4,4,mainplot,include
405,10,Charles,2,C,112,mainplot,mainplot,mainplot,121,3067.7,9,9,mainplot,include
405,10,Charles,1,E,67,mainplot,mainplot,mainplot,10,3452.6,-57,57,mainplot,include
405,10,Charles,1,E,72,mainplot,mainplot,mainplot,84,3646,12,12,mainplot,include
405,10,Beatrice,1,A,62,unrelated,short,sideplot,54,2652.8,-8,8,unrelated-short,include
405,10,Charles,1,D,52,mainplot,mainplot,mainplot,17,2196,-35,35,mainplot,include
405,10,Charles,1,A,2,mainplot,mainplot,mainplot,19,3228.6,17,17,mainplot,include
405,10,Sandra,2,A,135,coherent,long,sideplot,86,2435.8,-49,49,coherent-long,include
405,10,Charles,2,B,91,mainplot,mainplot,mainplot,97,4643.5,6,6,mainplot,include
405,10,Charles,2,A,76,mainplot,mainplot,mainplot,88,1500.5,12,12,mainplot,include
405,10,Charles,2,E,137,mainplot,mainplot,mainplot,121,2236.7,-16,16,mainplot,include
405,10,Beatrice,1,A,57,unrelated,short,sideplot,44,3093.6,-13,13,unrelated-short,include
405,10,Melvin,2,A,88,coherent,short,sideplot,103,3532.1,15,15,coherent-short,include
405,10,Charles,1,E,71,mainplot,mainplot,mainplot,78,3668.8,7,7,mainplot,include
405,10,Charles,1,E,66,mainplot,mainplot,mainplot,93,2220.7,27,27,mainplot,include
405,10,Sandra,1,A,28,coherent,long,sideplot,33,2435.7,5,5,coherent-long,include
405,10,Johnny,2,B,120,unrelated,long,sideplot,129,1988.8,9,9,unrelated-long,include
405,10,Charles,1,C,36,mainplot,mainplot,mainplot,14,2771.7,-22,22,mainplot,include
405,10,Charles,1,A,1,mainplot,mainplot,mainplot,26,2284.2,25,25,mainplot,include
405,10,Charles,2,B,90,mainplot,mainplot,mainplot,54,2196.3,-36,36,mainplot,include
405,10,Beatrice,2,B,101,unrelated,short,sideplot,104,1684.7,3,3,unrelated-short,include
405,10,Charles,1,B,20,mainplot,mainplot,mainplot,14,2132.2,-6,6,mainplot,include
405,10,Sandra,1,A,25,coherent,long,sideplot,39,2708.4,14,14,coherent-long,include
405,10,Charles,2,C,108,mainplot,mainplot,mainplot,113,2300.3,5,5,mainplot,include
405,10,Melvin,1,A,47,coherent,short,sideplot,39,2507.4,-8,8,coherent-short,include
405,10,Sandra,1,A,32,coherent,long,sideplot,32,4387.3,0,0,coherent-long,include
405,10,Beatrice,2,B,100,unrelated,short,sideplot,106,2556.8,6,6,unrelated-short,include
405,10,Melvin,1,A,42,coherent,short,sideplot,39,3156.2,-3,3,coherent-short,include
405,10,Melvin,2,A,83,coherent,short,sideplot,102,2164,19,19,coherent-short,include
405,10,Charles,2,C,107,mainplot,mainplot,mainplot,110,1573,3,3,mainplot,include
405,10,Sandra,2,A,129,coherent,long,sideplot,51,1860.7,-78,78,coherent-long,include
405,10,Charles,1,C,35,mainplot,mainplot,mainplot,13,3540.9,-22,22,mainplot,include
405,10,Charles,1,A,6,mainplot,mainplot,mainplot,3,7027.4,-3,3,mainplot,include
405,10,Charles,2,D,128,mainplot,mainplot,mainplot,126,2035.5,-2,2,mainplot,include
405,10,Beatrice,2,B,102,unrelated,short,sideplot,103,2020.5,1,1,unrelated-short,include
405,10,Charles,2,D,125,mainplot,mainplot,mainplot,131,2380.9,6,6,mainplot,include
405,10,Beatrice,2,B,97,unrelated,short,sideplot,108,3685.3,11,11,unrelated-short,include
405,10,Sandra,2,A,130,coherent,long,sideplot,94,3357.5,-36,36,coherent-long,include
405,10,Sandra,1,A,31,coherent,long,sideplot,47,3077.1,16,16,coherent-long,include
405,10,Charles,1,B,24,mainplot,mainplot,mainplot,11,2244,-13,13,mainplot,include
405,10,Charles,2,A,77,mainplot,mainplot,mainplot,82,2020.3,5,5,mainplot,include
405,10,Melvin,2,A,87,coherent,short,sideplot,110,5077.8,23,23,coherent-short,include
405,10,Charles,2,E,138,mainplot,mainplot,mainplot,130,1781.9,-8,8,mainplot,include
405,10,Johnny,1,A,11,unrelated,long,sideplot,3,1836.5,-8,8,unrelated-long,include
405,10,Charles,2,B,89,mainplot,mainplot,mainplot,69,4140.6,-20,20,mainplot,include
405,10,Charles,1,D,51,mainplot,mainplot,mainplot,14,2509.2,-37,37,mainplot,include
405,10,Charles,1,C,39,mainplot,mainplot,mainplot,13,3092.8,-26,26,mainplot,include
405,10,Charles,2,D,123,mainplot,mainplot,mainplot,128,2708.9,5,5,mainplot,include
405,10,Johnny,2,B,117,unrelated,long,sideplot,131,2212.8,14,14,unrelated-long,include
405,10,Melvin,1,A,48,coherent,short,sideplot,31,1509.4,-17,17,coherent-short,include
405,10,Charles,2,E,144,mainplot,mainplot,mainplot,144,3404.5,0,0,mainplot,include
405,10,Beatrice,2,B,104,unrelated,short,sideplot,120,2708.9,16,16,unrelated-short,include
405,10,Sandra,1,A,29,coherent,long,sideplot,44,2660.3,15,15,coherent-long,include
405,10,Charles,1,D,56,mainplot,mainplot,mainplot,14,1741,-42,42,mainplot,include
405,10,Charles,2,A,73,mainplot,mainplot,mainplot,76,2837.8,3,3,mainplot,include
405,10,Charles,1,B,19,mainplot,mainplot,mainplot,5,3036.3,-14,14,mainplot,include
405,10,Sandra,2,A,132,coherent,long,sideplot,103,3700,-29,29,coherent-long,include
405,10,Johnny,1,A,9,unrelated,long,sideplot,5,4524.4,-4,4,unrelated-long,include
405,10,Charles,2,B,95,mainplot,mainplot,mainplot,66,2909.1,-29,29,mainplot,include
405,10,Charles,1,C,34,mainplot,mainplot,mainplot,13,1580.4,-21,21,mainplot,include
405,10,Charles,1,D,50,mainplot,mainplot,mainplot,14,1740.9,-36,36,mainplot,include
405,10,Charles,1,A,4,mainplot,mainplot,mainplot,1,6972.8,-3,3,mainplot,include
405,10,Charles,2,A,75,mainplot,mainplot,mainplot,70,2804.2,-5,5,mainplot,include
