subject,version,character_1,act_1,event_1,image_1,position_1,character_2,act_2,event_2,image_2,position_2,coherence,lag,plot,response,correct_distance,rt,stimulus,condition,trial_index,error,abs_error
321,29,Charles,1,B,8,24,Charles,2,B,8,96,mainplot,mainplot,NA,62,71,4796.1,"[""<img src=\""jspsych/stimuli/charles1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B8.png\"" width=\""480\"" height=\""270\"">""]",random,117,-9,9
321,29,Charles,1,A,3,3,Sandra,1,B,3,11,unrelated,long,NA,25,7,6981.6,"[""<img src=\""jspsych/stimuli/charles1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra1B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,118,18,18
321,29,Beatrice,1,B,7,31,Beatrice,2,B,5,133,coherent,long,NA,41,101,3780.5,"[""<img src=\""jspsych/stimuli/beatrice1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B5.png\"" width=\""480\"" height=\""270\"">""]",across,119,-60,60
321,29,Charles,1,E,8,72,Charles,2,C,8,112,mainplot,short,NA,55,39,7044,"[""<img src=\""jspsych/stimuli/charles1E8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C8.png\"" width=\""480\"" height=\""270\"">""]",across,120,16,16
321,29,Sandra,1,B,5,13,Sandra,2,A,5,117,unrelated,long,NA,104,103,2595.7,"[""<img src=\""jspsych/stimuli/sandra1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A5.png\"" width=\""480\"" height=\""270\"">""]",across,121,1,1
321,29,Charles,1,E,3,67,Charles,2,A,6,78,mainplot,mainplot,NA,78,10,7693.1,"[""<img src=\""jspsych/stimuli/charles1E3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,122,68,68
321,29,Charles,1,D,2,50,Charles,2,B,2,90,mainplot,short,NA,63,39,5156.7,"[""<img src=\""jspsych/stimuli/charles1D2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B2.png\"" width=\""480\"" height=\""270\"">""]",across,123,24,24
321,29,Beatrice,2,B,1,129,Charles,2,E,1,137,coherent,long,NA,30,7,9972.3,"[""<img src=\""jspsych/stimuli/beatrice2B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,124,23,23
321,29,Charles,2,A,3,75,Johnny,2,A,3,83,unrelated,short,NA,84,7,6241.9,"[""<img src=\""jspsych/stimuli/charles2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,126,77,77
321,29,Charles,1,E,4,68,Charles,2,A,5,77,mainplot,mainplot,NA,61,8,5820.5,"[""<img src=\""jspsych/stimuli/charles1E4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A5.png\"" width=\""480\"" height=\""270\"">""]",adjacent,127,53,53
321,29,Beatrice,1,B,4,28,Beatrice,2,B,2,130,coherent,long,NA,79,101,4340.2,"[""<img src=\""jspsych/stimuli/beatrice1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B2.png\"" width=\""480\"" height=\""270\"">""]",across,128,-22,22
321,29,Beatrice,1,B,2,26,Beatrice,2,B,5,133,coherent,long,NA,88,106,3971.8,"[""<img src=\""jspsych/stimuli/beatrice1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B5.png\"" width=\""480\"" height=\""270\"">""]",across,129,-18,18
321,29,Melvin,1,B,8,64,Melvin,2,B,8,104,coherent,short,NA,91,39,3548.3,"[""<img src=\""jspsych/stimuli/melvin1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B8.png\"" width=\""480\"" height=\""270\"">""]",across,130,52,52
321,29,Johnny,1,B,7,47,Johnny,2,A,2,82,unrelated,short,NA,84,34,3604.3,"[""<img src=\""jspsych/stimuli/johnny1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A2.png\"" width=\""480\"" height=\""270\"">""]",across,131,50,50
321,29,Charles,2,C,3,107,Charles,2,C,5,109,mainplot,mainplot,NA,17,1,4459.9,"[""<img src=\""jspsych/stimuli/charles2C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C5.png\"" width=\""480\"" height=\""270\"">""]",within,132,16,16
321,29,Charles,1,E,8,72,Charles,2,A,8,80,mainplot,mainplot,NA,63,7,6492.4,"[""<img src=\""jspsych/stimuli/charles1E8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,133,56,56
321,29,Melvin,1,B,4,60,Melvin,2,B,2,98,coherent,short,NA,84,37,4980.2,"[""<img src=\""jspsych/stimuli/melvin1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,134,47,47
321,29,Melvin,1,B,8,64,Melvin,2,B,4,100,coherent,short,NA,96,35,7707.9,"[""<img src=\""jspsych/stimuli/melvin1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,135,61,61
321,29,Sandra,1,B,1,9,Sandra,2,A,6,118,unrelated,long,NA,58,108,6420.4,"[""<img src=\""jspsych/stimuli/sandra1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A6.png\"" width=\""480\"" height=\""270\"">""]",across,136,-50,50
321,29,Sandra,1,B,8,16,Charles,1,B,8,24,unrelated,long,NA,24,7,5715.9,"[""<img src=\""jspsych/stimuli/sandra1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,137,17,17
321,29,Charles,1,B,3,19,Charles,1,D,1,49,mainplot,mainplot,NA,15,29,9022.9,"[""<img src=\""jspsych/stimuli/charles1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D1.png\"" width=\""480\"" height=\""270\"">""]",random,139,-14,14
321,29,Charles,1,A,7,7,Charles,2,C,7,111,mainplot,long,NA,54,103,4173.2,"[""<img src=\""jspsych/stimuli/charles1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C7.png\"" width=\""480\"" height=\""270\"">""]",across,140,-49,49
321,29,Charles,2,D,3,123,Charles,2,D,6,126,mainplot,mainplot,NA,11,2,9548.2,"[""<img src=\""jspsych/stimuli/charles2D3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D6.png\"" width=\""480\"" height=\""270\"">""]",within,141,9,9
321,29,Charles,1,C,3,35,Johnny,1,B,3,43,unrelated,short,NA,58,7,6655.9,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,142,51,51
321,29,Johnny,1,B,4,44,Johnny,2,A,4,84,unrelated,short,NA,87,39,4715.3,"[""<img src=\""jspsych/stimuli/johnny1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A4.png\"" width=\""480\"" height=\""270\"">""]",across,143,48,48
321,29,Melvin,1,B,8,64,Melvin,2,B,3,99,coherent,short,NA,103,34,2043.4,"[""<img src=\""jspsych/stimuli/melvin1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B3.png\"" width=\""480\"" height=\""270\"">""]",across,144,69,69
321,29,Beatrice,1,B,2,26,Beatrice,2,B,8,136,coherent,long,NA,104,109,2148.5,"[""<img src=\""jspsych/stimuli/beatrice1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B8.png\"" width=\""480\"" height=\""270\"">""]",across,145,-5,5
321,29,Melvin,1,B,7,63,Melvin,2,B,2,98,coherent,short,NA,108,34,1739.7,"[""<img src=\""jspsych/stimuli/melvin1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,146,74,74
321,29,Charles,1,C,8,40,Johnny,1,B,8,48,unrelated,short,NA,49,7,4412.2,"[""<img src=\""jspsych/stimuli/charles1C8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,147,42,42
321,29,Johnny,2,A,8,88,Charles,2,B,8,96,unrelated,short,NA,67,7,5667.7,"[""<img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,148,60,60
321,29,Johnny,1,B,3,43,Johnny,1,B,8,48,unrelated,short,NA,6,4,3611.7,"[""<img src=\""jspsych/stimuli/johnny1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1B8.png\"" width=\""480\"" height=\""270\"">""]",within,149,2,2
321,29,Beatrice,1,B,3,27,Beatrice,2,B,7,135,coherent,long,NA,66,107,3691.5,"[""<img src=\""jspsych/stimuli/beatrice1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B7.png\"" width=\""480\"" height=\""270\"">""]",across,150,-41,41
321,29,Beatrice,1,B,5,29,Beatrice,2,B,7,135,coherent,long,NA,83,105,4571.7,"[""<img src=\""jspsych/stimuli/beatrice1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B7.png\"" width=\""480\"" height=\""270\"">""]",across,151,-22,22
321,29,Sandra,1,B,5,13,Sandra,2,A,7,119,unrelated,long,NA,92,105,2028.4,"[""<img src=\""jspsych/stimuli/sandra1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A7.png\"" width=\""480\"" height=\""270\"">""]",across,152,-13,13
321,29,Charles,2,D,6,126,Beatrice,2,B,6,134,coherent,long,NA,61,7,9773,"[""<img src=\""jspsych/stimuli/charles2D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,153,54,54
321,29,Charles,1,B,1,17,Beatrice,1,B,1,25,coherent,long,NA,76,7,4743.5,"[""<img src=\""jspsych/stimuli/charles1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1B1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,154,69,69
321,29,Charles,1,C,7,39,Charles,2,E,7,143,mainplot,long,NA,129,103,7549.1,"[""<img src=\""jspsych/stimuli/charles1C7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E7.png\"" width=\""480\"" height=\""270\"">""]",across,155,26,26
321,29,Sandra,1,B,2,10,Sandra,2,A,7,119,unrelated,long,NA,83,108,2842.8,"[""<img src=\""jspsych/stimuli/sandra1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A7.png\"" width=\""480\"" height=\""270\"">""]",across,156,-25,25
321,29,Johnny,1,B,8,48,Charles,1,D,8,56,unrelated,short,NA,42,7,2939.9,"[""<img src=\""jspsych/stimuli/johnny1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,157,35,35
321,29,Charles,1,B,7,23,Charles,2,D,7,127,mainplot,long,NA,136,103,5188.5,"[""<img src=\""jspsych/stimuli/charles1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D7.png\"" width=\""480\"" height=\""270\"">""]",across,158,33,33
321,29,Beatrice,1,B,3,27,Beatrice,2,B,3,131,coherent,long,NA,100,103,3388.5,"[""<img src=\""jspsych/stimuli/beatrice1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B3.png\"" width=\""480\"" height=\""270\"">""]",across,159,-3,3
321,29,Charles,2,B,4,92,Charles,2,B,6,94,mainplot,mainplot,NA,7,1,2868.1,"[""<img src=\""jspsych/stimuli/charles2B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B6.png\"" width=\""480\"" height=\""270\"">""]",within,160,6,6
321,29,Beatrice,2,B,1,129,Beatrice,2,B,6,134,coherent,long,NA,2,4,4043.2,"[""<img src=\""jspsych/stimuli/beatrice2B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B6.png\"" width=\""480\"" height=\""270\"">""]",within,161,-2,2
321,29,Charles,1,B,6,22,Beatrice,1,B,6,30,coherent,long,NA,41,7,6851.3,"[""<img src=\""jspsych/stimuli/charles1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1B6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,162,34,34
321,29,Melvin,1,B,1,57,Melvin,1,B,6,62,coherent,short,NA,52,4,4611.3,"[""<img src=\""jspsych/stimuli/melvin1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1B6.png\"" width=\""480\"" height=\""270\"">""]",within,163,48,48
321,29,Sandra,1,B,1,9,Sandra,2,A,4,116,unrelated,long,NA,45,106,7028.5,"[""<img src=\""jspsych/stimuli/sandra1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A4.png\"" width=\""480\"" height=\""270\"">""]",across,164,-61,61
321,29,Beatrice,1,B,6,30,Charles,1,C,6,38,coherent,long,NA,45,7,5507.7,"[""<img src=\""jspsych/stimuli/beatrice1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,165,38,38
321,29,Johnny,1,B,1,41,Johnny,2,A,1,81,unrelated,short,NA,45,39,7460.2,"[""<img src=\""jspsych/stimuli/johnny1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A1.png\"" width=\""480\"" height=\""270\"">""]",across,166,6,6
321,29,Charles,1,E,6,70,Charles,2,A,7,79,mainplot,mainplot,NA,100,8,6131.3,"[""<img src=\""jspsych/stimuli/charles1E6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A7.png\"" width=\""480\"" height=\""270\"">""]",adjacent,167,92,92
321,29,Sandra,1,B,6,14,Sandra,2,A,6,118,unrelated,long,NA,109,103,3499.2,"[""<img src=\""jspsych/stimuli/sandra1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A6.png\"" width=\""480\"" height=\""270\"">""]",across,168,6,6
321,29,Charles,1,D,1,49,Melvin,1,B,1,57,coherent,short,NA,50,7,4874.9,"[""<img src=\""jspsych/stimuli/charles1D1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1B1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,169,43,43
321,29,Beatrice,1,B,8,32,Beatrice,2,B,4,132,coherent,long,NA,118,99,3115.1,"[""<img src=\""jspsych/stimuli/beatrice1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B4.png\"" width=\""480\"" height=\""270\"">""]",across,170,19,19
321,29,Sandra,2,A,3,115,Charles,2,D,3,123,unrelated,long,NA,97,7,8452.4,"[""<img src=\""jspsych/stimuli/sandra2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,171,90,90
321,29,Charles,1,C,5,37,Charles,2,A,5,77,mainplot,short,NA,54,39,4299,"[""<img src=\""jspsych/stimuli/charles1C5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A5.png\"" width=\""480\"" height=\""270\"">""]",across,172,15,15
321,29,Melvin,1,B,4,60,Melvin,2,B,4,100,coherent,short,NA,101,39,2348.1,"[""<img src=\""jspsych/stimuli/melvin1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,173,62,62
321,29,Johnny,1,B,5,45,Johnny,2,A,5,85,unrelated,short,NA,112,39,2787.5,"[""<img src=\""jspsych/stimuli/johnny1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,174,73,73
321,29,Charles,1,D,6,54,Melvin,1,B,6,62,coherent,short,NA,103,7,1812.7,"[""<img src=\""jspsych/stimuli/charles1D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1B6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,175,96,96
321,29,Beatrice,1,B,7,31,Beatrice,2,B,2,130,coherent,long,NA,93,98,2571.7,"[""<img src=\""jspsych/stimuli/beatrice1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B2.png\"" width=\""480\"" height=\""270\"">""]",across,176,-5,5
321,29,Charles,1,D,5,53,Charles,2,D,8,128,mainplot,mainplot,NA,137,74,3531.4,"[""<img src=\""jspsych/stimuli/charles1D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D8.png\"" width=\""480\"" height=\""270\"">""]",random,177,63,63
321,29,Charles,1,E,3,67,Charles,2,A,4,76,mainplot,mainplot,NA,38,8,4698.9,"[""<img src=\""jspsych/stimuli/charles1E3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A4.png\"" width=\""480\"" height=\""270\"">""]",adjacent,178,30,30
321,29,Beatrice,1,B,8,32,Beatrice,2,B,8,136,coherent,long,NA,103,103,4819.9,"[""<img src=\""jspsych/stimuli/beatrice1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2B8.png\"" width=\""480\"" height=\""270\"">""]",across,179,0,0
321,29,Charles,1,C,4,36,Charles,1,D,4,52,mainplot,mainplot,NA,6,15,3276.4,"[""<img src=\""jspsych/stimuli/charles1C4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D4.png\"" width=\""480\"" height=\""270\"">""]",random,180,-9,9
321,29,Melvin,1,B,5,61,Melvin,2,B,3,99,coherent,short,NA,94,37,5484.1,"[""<img src=\""jspsych/stimuli/melvin1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B3.png\"" width=\""480\"" height=\""270\"">""]",across,181,57,57
321,29,Melvin,1,B,3,59,Melvin,2,B,3,99,coherent,short,NA,94,39,2523.7,"[""<img src=\""jspsych/stimuli/melvin1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B3.png\"" width=\""480\"" height=\""270\"">""]",across,182,55,55
321,29,Charles,1,B,2,18,Charles,1,B,5,21,mainplot,mainplot,NA,4,2,7707.8,"[""<img src=\""jspsych/stimuli/charles1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1B5.png\"" width=\""480\"" height=\""270\"">""]",within,183,2,2
321,29,Charles,1,C,2,34,Charles,2,E,2,138,mainplot,long,NA,132,103,5555.5,"[""<img src=\""jspsych/stimuli/charles1C2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E2.png\"" width=\""480\"" height=\""270\"">""]",across,184,29,29
321,29,Sandra,1,B,7,15,Sandra,2,A,7,119,unrelated,long,NA,111,103,4379.6,"[""<img src=\""jspsych/stimuli/sandra1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A7.png\"" width=\""480\"" height=\""270\"">""]",across,185,8,8
321,29,Sandra,1,B,4,12,Sandra,2,A,1,113,unrelated,long,NA,112,100,2156.2,"[""<img src=\""jspsych/stimuli/sandra1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2A1.png\"" width=\""480\"" height=\""270\"">""]",across,186,12,12
321,29,Charles,2,A,8,80,Johnny,2,A,8,88,unrelated,short,NA,50,7,3197.1,"[""<img src=\""jspsych/stimuli/charles2A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,187,43,43
321,29,Johnny,1,B,7,47,Johnny,2,A,5,85,unrelated,short,NA,90,37,2233.7,"[""<img src=\""jspsych/stimuli/johnny1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,188,53,53
321,29,Melvin,1,B,7,63,Melvin,2,B,7,103,coherent,short,NA,100,39,3812.5,"[""<img src=\""jspsych/stimuli/melvin1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B7.png\"" width=\""480\"" height=\""270\"">""]",across,189,61,61
321,29,Beatrice,2,B,6,134,Charles,2,E,6,142,coherent,long,NA,115,7,6068.1,"[""<img src=\""jspsych/stimuli/beatrice2B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,190,108,108
322,14,Charles,2,A,3,75,Johnny,2,A,3,83,coherent,short,NA,25,7,8792.8,"[""<img src=\""jspsych/stimuli/charles2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,23,18,18
322,14,Beatrice,1,A,3,27,Beatrice,2,A,3,131,coherent,long,NA,111,103,6195.5,"[""<img src=\""jspsych/stimuli/beatrice1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A3.png\"" width=\""480\"" height=\""270\"">""]",across,24,8,8
322,14,Johnny,2,A,3,83,Charles,2,B,3,91,coherent,short,NA,110,7,4548.7,"[""<img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,25,103,103
322,14,Melvin,1,A,2,58,Melvin,2,B,5,101,unrelated,short,NA,115,42,6394.8,"[""<img src=\""jspsych/stimuli/melvin1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B5.png\"" width=\""480\"" height=\""270\"">""]",across,26,73,73
322,14,Melvin,1,A,8,64,Melvin,2,B,8,104,unrelated,short,NA,112,39,3195.6,"[""<img src=\""jspsych/stimuli/melvin1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B8.png\"" width=\""480\"" height=\""270\"">""]",across,27,73,73
322,14,Melvin,1,A,4,60,Melvin,2,B,2,98,unrelated,short,NA,104,37,3267.2,"[""<img src=\""jspsych/stimuli/melvin1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,28,67,67
322,14,Sandra,1,A,1,9,Sandra,2,B,6,118,unrelated,long,NA,19,108,8259.1,"[""<img src=\""jspsych/stimuli/sandra1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B6.png\"" width=\""480\"" height=\""270\"">""]",across,29,-89,89
322,14,Sandra,1,A,2,10,Sandra,2,B,7,119,unrelated,long,NA,120,108,2812.5,"[""<img src=\""jspsych/stimuli/sandra1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B7.png\"" width=\""480\"" height=\""270\"">""]",across,30,12,12
322,14,Beatrice,1,A,6,30,Charles,1,C,6,38,coherent,long,NA,40,7,5812.6,"[""<img src=\""jspsych/stimuli/beatrice1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,31,33,33
